19:51:29.079 XYZ [[4.98, -0.36, 1.55], [1.05, 3.94, 1.66], [2.26, 1.15, 1.47], [2.12, 5.45, 1.46]]
19:51:29.162 XYZ [[5.04, -0.42, 1.58], [1.01, 3.96, 1.67], [2.27, 1.14, 1.47], [2.1, 5.39, 1.46]]
19:51:29.246 XYZ [[5.07, -0.41, 1.57], [1.02, 3.97, 1.66], [2.28, 1.14, 1.48], [2.07, 5.3, 1.46]]
19:51:29.351 XYZ [[5.06, -0.39, 1.55], [1.01, 4.0, 1.63], [2.27, 1.14, 1.47], [2.02, 5.22, 1.49]]
19:51:29.435 XYZ [[5.06, -0.38, 1.55], [1.03, 4.02, 1.62], [2.29, 1.13, 1.46], [1.96, 5.17, 1.53]]
19:51:29.518 XYZ [[5.04, -0.35, 1.56], [1.05, 4.02, 1.59], [2.29, 1.13, 1.47], [1.94, 5.13, 1.53]]
19:51:29.601 XYZ [[5.03, -0.34, 1.57], [1.07, 4.02, 1.62], [2.27, 1.14, 1.47], [1.92, 5.08, 1.54]]
19:51:29.685 XYZ [[5.0, -0.32, 1.58], [1.09, 4.01, 1.61], [2.28, 1.14, 1.45], [1.92, 5.02, 1.54]]
19:51:29.768 XYZ [[5.04, -0.36, 1.58], [1.11, 4.02, 1.64], [2.28, 1.14, 1.45], [1.92, 5.0, 1.55]]
19:51:29.852 XYZ [[4.98, -0.33, 1.55], [1.11, 4.0, 1.67], [2.29, 1.13, 1.46], [1.93, 4.96, 1.56]]
19:51:29.935 XYZ [[4.99, -0.32, 1.55], [1.13, 3.99, 1.68], [2.29, 1.15, 1.47], [1.94, 4.94, 1.57]]
19:51:30.018 XYZ [[5.0, -0.3, 1.51], [1.12, 3.96, 1.7], [2.29, 1.15, 1.46], [1.96, 4.9, 1.58]]
19:51:30.102 XYZ [[5.0, -0.31, 1.53], [1.14, 3.92, 1.73], [2.28, 1.18, 1.47], [2.0, 4.89, 1.57]]
19:51:30.185 XYZ [[4.99, -0.28, 1.52], [1.15, 3.85, 1.72], [2.26, 1.17, 1.5], [2.01, 4.85, 1.53]]
19:51:30.282 XYZ [[4.97, -0.26, 1.52], [1.15, 3.77, 1.75], [2.25, 1.17, 1.49], [2.05, 4.83, 1.51]]
19:51:30.365 XYZ [[4.98, -0.27, 1.53], [1.15, 3.71, 1.76], [2.25, 1.18, 1.49], [2.06, 4.82, 1.49]]
19:51:30.449 XYZ [[4.98, -0.3, 1.5], [1.14, 3.68, 1.76], [2.25, 1.18, 1.49], [2.07, 4.81, 1.48]]
19:51:30.532 XYZ [[4.95, -0.29, 1.45], [1.15, 3.62, 1.74], [2.23, 1.18, 1.49], [2.07, 4.78, 1.45]]
19:51:30.615 XYZ [[4.96, -0.29, 1.45], [1.17, 3.56, 1.72], [2.23, 1.19, 1.48], [2.05, 4.75, 1.46]]
19:51:30.699 XYZ [[4.93, -0.28, 1.44], [1.18, 3.52, 1.69], [2.24, 1.18, 1.47], [2.04, 4.71, 1.46]]
19:51:30.782 XYZ [[4.92, -0.28, 1.45], [1.21, 3.46, 1.68], [2.25, 1.19, 1.46], [2.02, 4.67, 1.43]]
19:51:30.866 XYZ [[4.94, -0.29, 1.45], [1.23, 3.43, 1.7], [2.25, 1.18, 1.48], [2.01, 4.66, 1.43]]
19:51:30.949 XYZ [[4.98, -0.3, 1.44], [1.26, 3.41, 1.7], [2.24, 1.17, 1.48], [1.99, 4.62, 1.43]]
19:51:31.034 XYZ [[4.96, -0.28, 1.43], [1.26, 3.38, 1.72], [2.25, 1.17, 1.49], [1.97, 4.6, 1.42]]
19:51:31.125 XYZ [[4.92, -0.3, 1.44], [1.24, 3.35, 1.72], [2.25, 1.17, 1.48], [1.94, 4.59, 1.43]]
19:51:31.222 XYZ [[4.87, -0.28, 1.49], [1.21, 3.34, 1.71], [2.26, 1.16, 1.48], [1.91, 4.57, 1.42]]
19:51:31.306 XYZ [[4.93, -0.31, 1.51], [1.2, 3.36, 1.7], [2.27, 1.16, 1.48], [1.87, 4.56, 1.4]]
19:51:31.389 XYZ [[4.92, -0.3, 1.52], [1.19, 3.35, 1.67], [2.28, 1.14, 1.48], [1.84, 4.55, 1.41]]
19:51:31.473 XYZ [[4.93, -0.31, 1.54], [1.17, 3.36, 1.68], [2.28, 1.13, 1.49], [1.82, 4.55, 1.41]]
19:51:31.556 XYZ [[4.92, -0.28, 1.55], [1.13, 3.35, 1.68], [2.28, 1.12, 1.48], [1.79, 4.55, 1.4]]
19:51:31.640 XYZ [[4.97, -0.3, 1.57], [1.12, 3.34, 1.7], [2.31, 1.11, 1.48], [1.77, 4.55, 1.39]]
19:51:31.723 XYZ [[5.02, -0.31, 1.58], [1.16, 3.38, 1.72], [2.33, 1.11, 1.48], [1.77, 4.55, 1.39]]
19:51:31.806 XYZ [[4.99, -0.29, 1.57], [1.16, 3.42, 1.72], [2.38, 1.11, 1.49], [1.79, 4.55, 1.39]]
19:51:31.890 XYZ [[4.94, -0.29, 1.55], [1.18, 3.43, 1.72], [2.4, 1.13, 1.5], [1.79, 4.54, 1.39]]
19:51:31.973 XYZ [[4.94, -0.29, 1.53], [1.16, 3.47, 1.74], [2.41, 1.14, 1.5], [1.8, 4.53, 1.4]]
19:51:32.057 XYZ [[4.94, -0.27, 1.51], [1.06, 3.54, 1.8], [2.42, 1.15, 1.52], [1.8, 4.53, 1.41]]
19:51:32.140 XYZ [[5.0, -0.27, 1.49], [1.04, 3.56, 1.82], [2.42, 1.16, 1.52], [1.81, 4.52, 1.4]]
19:51:32.224 XYZ [[5.02, -0.31, 1.5], [1.01, 3.62, 1.83], [2.42, 1.16, 1.52], [1.82, 4.52, 1.39]]
19:51:32.307 XYZ [[5.1, -0.33, 1.5], [0.98, 3.67, 1.8], [2.41, 1.16, 1.56], [1.83, 4.51, 1.39]]
19:51:32.391 XYZ [[5.15, -0.31, 1.49], [0.98, 3.7, 1.8], [2.41, 1.16, 1.56], [1.85, 4.51, 1.39]]
19:51:32.474 XYZ [[5.14, -0.32, 1.48], [0.95, 3.76, 1.79], [2.41, 1.16, 1.58], [1.87, 4.51, 1.38]]
19:51:32.557 XYZ [[5.16, -0.31, 1.47], [0.98, 3.83, 1.81], [2.39, 1.15, 1.59], [1.9, 4.49, 1.37]]
19:51:32.641 XYZ [[5.16, -0.3, 1.47], [0.97, 3.86, 1.78], [2.37, 1.15, 1.59], [1.91, 4.48, 1.37]]
19:51:32.724 XYZ [[5.13, -0.31, 1.47], [0.95, 3.95, 1.78], [2.36, 1.15, 1.6], [1.91, 4.48, 1.37]]
19:51:32.808 XYZ [[5.16, -0.25, 1.42], [0.92, 4.0, 1.79], [2.35, 1.15, 1.59], [1.91, 4.48, 1.35]]
19:51:32.891 XYZ [[5.2, -0.29, 1.42], [0.92, 4.02, 1.79], [2.33, 1.14, 1.58], [1.92, 4.48, 1.35]]
19:51:32.974 XYZ [[5.22, -0.29, 1.44], [0.92, 4.05, 1.75], [2.31, 1.12, 1.59], [1.93, 4.49, 1.35]]
19:51:33.058 XYZ [[5.23, -0.33, 1.44], [0.92, 4.06, 1.7], [2.32, 1.13, 1.59], [1.92, 4.49, 1.34]]
19:51:33.142 XYZ [[5.18, -0.38, 1.42], [0.91, 4.07, 1.72], [2.31, 1.12, 1.59], [1.93, 4.49, 1.32]]
19:51:33.225 XYZ [[5.16, -0.34, 1.41], [0.9, 4.08, 1.68], [2.31, 1.11, 1.59], [1.93, 4.48, 1.31]]
19:51:33.308 XYZ [[5.17, -0.35, 1.42], [0.87, 4.08, 1.68], [2.3, 1.12, 1.59], [1.92, 4.49, 1.32]]
19:51:33.392 XYZ [[5.17, -0.34, 1.42], [0.85, 4.08, 1.68], [2.3, 1.13, 1.59], [1.92, 4.48, 1.32]]
19:51:33.475 XYZ [[5.19, -0.35, 1.45], [0.82, 4.05, 1.69], [2.3, 1.14, 1.6], [1.93, 4.48, 1.32]]
19:51:33.559 XYZ [[5.16, -0.35, 1.44], [0.82, 4.02, 1.68], [2.3, 1.14, 1.59], [1.94, 4.49, 1.32]]
19:51:33.642 XYZ [[5.17, -0.36, 1.44], [0.83, 4.0, 1.68], [2.3, 1.14, 1.6], [1.93, 4.49, 1.31]]
19:51:33.726 XYZ [[5.15, -0.4, 1.44], [0.85, 3.96, 1.67], [2.3, 1.14, 1.6], [1.92, 4.49, 1.3]]
19:51:33.809 XYZ [[5.11, -0.37, 1.41], [0.85, 3.91, 1.65], [2.3, 1.14, 1.61], [1.92, 4.48, 1.31]]
19:51:33.892 XYZ [[5.13, -0.39, 1.42], [0.86, 3.89, 1.64], [2.3, 1.14, 1.62], [1.92, 4.49, 1.31]]
19:51:33.976 XYZ [[5.11, -0.33, 1.4], [0.85, 3.86, 1.64], [2.31, 1.14, 1.62], [1.93, 4.49, 1.31]]
19:51:34.059 XYZ [[5.03, -0.23, 1.39], [0.83, 3.77, 1.63], [2.32, 1.15, 1.61], [1.93, 4.49, 1.32]]
19:51:34.143 XYZ [[5.09, -0.26, 1.39], [0.84, 3.74, 1.64], [2.33, 1.16, 1.62], [1.89, 4.48, 1.32]]
19:51:34.226 XYZ [[5.16, -0.31, 1.41], [0.89, 3.66, 1.62], [2.33, 1.16, 1.62], [1.88, 4.48, 1.32]]
19:51:34.309 XYZ [[5.17, -0.34, 1.43], [0.96, 3.6, 1.61], [2.33, 1.16, 1.62], [1.84, 4.48, 1.35]]
19:51:34.393 XYZ [[5.19, -0.32, 1.44], [1.0, 3.56, 1.58], [2.32, 1.17, 1.63], [1.8, 4.49, 1.35]]
19:51:34.476 XYZ [[5.19, -0.32, 1.44], [1.04, 3.5, 1.59], [2.32, 1.17, 1.64], [1.78, 4.5, 1.35]]
19:51:34.560 XYZ [[5.19, -0.35, 1.46], [1.09, 3.44, 1.58], [2.32, 1.17, 1.63], [1.76, 4.51, 1.38]]
19:51:34.643 XYZ [[5.13, -0.36, 1.45], [1.12, 3.41, 1.56], [2.31, 1.17, 1.63], [1.76, 4.51, 1.4]]
19:51:34.727 XYZ [[5.16, -0.39, 1.47], [1.19, 3.39, 1.56], [2.31, 1.16, 1.62], [1.77, 4.51, 1.4]]
19:51:34.810 XYZ [[5.13, -0.37, 1.47], [1.22, 3.36, 1.59], [2.31, 1.16, 1.61], [1.78, 4.48, 1.38]]
19:51:34.893 XYZ [[5.13, -0.38, 1.49], [1.23, 3.35, 1.6], [2.3, 1.16, 1.61], [1.8, 4.47, 1.36]]
19:51:34.993 XYZ [[5.01, -0.35, 1.46], [1.3, 3.32, 1.63], [2.3, 1.15, 1.62], [1.81, 4.45, 1.38]]
19:51:35.076 XYZ [[4.99, -0.35, 1.47], [1.31, 3.33, 1.64], [2.31, 1.15, 1.61], [1.83, 4.44, 1.39]]
19:51:35.160 XYZ [[5.0, -0.41, 1.49], [1.34, 3.36, 1.67], [2.31, 1.15, 1.61], [1.87, 4.41, 1.4]]
19:51:35.243 XYZ [[4.87, -0.4, 1.48], [1.34, 3.38, 1.7], [2.3, 1.13, 1.61], [1.9, 4.4, 1.42]]
19:51:35.327 XYZ [[4.87, -0.43, 1.48], [1.35, 3.4, 1.75], [2.3, 1.13, 1.62], [1.91, 4.38, 1.42]]
19:51:35.410 XYZ [[4.91, -0.49, 1.54], [1.29, 3.45, 1.75], [2.29, 1.13, 1.62], [1.95, 4.37, 1.42]]
19:51:35.493 XYZ [[4.89, -0.49, 1.58], [1.3, 3.45, 1.73], [2.3, 1.12, 1.62], [1.97, 4.35, 1.45]]
19:51:35.577 XYZ [[4.84, -0.5, 1.57], [1.28, 3.44, 1.74], [2.31, 1.12, 1.61], [2.02, 4.36, 1.45]]
19:51:35.660 XYZ [[4.81, -0.48, 1.57], [1.31, 3.45, 1.72], [2.31, 1.12, 1.6], [2.05, 4.36, 1.45]]
19:51:35.744 XYZ [[4.79, -0.49, 1.6], [1.29, 3.48, 1.7], [2.31, 1.12, 1.6], [2.06, 4.36, 1.46]]
19:51:35.827 XYZ [[4.8, -0.5, 1.58], [1.23, 3.57, 1.75], [2.31, 1.13, 1.59], [2.07, 4.37, 1.45]]
19:51:35.913 XYZ [[4.8, -0.45, 1.56], [1.25, 3.64, 1.72], [2.3, 1.12, 1.6], [2.09, 4.37, 1.45]]
19:51:35.996 XYZ [[4.94, -0.39, 1.53], [1.26, 3.74, 1.75], [2.3, 1.13, 1.59], [2.1, 4.36, 1.45]]
19:51:36.080 XYZ [[4.92, -0.37, 1.52], [1.25, 3.8, 1.75], [2.3, 1.13, 1.58], [2.13, 4.39, 1.44]]
19:51:36.163 XYZ [[4.86, -0.32, 1.5], [1.27, 3.86, 1.73], [2.31, 1.13, 1.58], [2.13, 4.4, 1.45]]
19:51:36.246 XYZ [[4.82, -0.32, 1.44], [1.25, 3.89, 1.74], [2.29, 1.15, 1.6], [2.13, 4.42, 1.44]]
19:51:36.330 XYZ [[4.79, -0.32, 1.45], [1.25, 3.96, 1.72], [2.28, 1.14, 1.62], [2.13, 4.44, 1.42]]
19:51:36.413 XYZ [[4.97, -0.36, 1.47], [1.23, 4.02, 1.72], [2.28, 1.15, 1.61], [2.13, 4.46, 1.4]]
19:51:36.497 XYZ [[5.04, -0.34, 1.47], [1.22, 4.04, 1.72], [2.27, 1.15, 1.61], [2.13, 4.48, 1.38]]
19:51:36.580 XYZ [[5.07, -0.35, 1.47], [1.18, 4.08, 1.73], [2.27, 1.14, 1.6], [2.11, 4.49, 1.36]]
19:51:36.664 XYZ [[5.12, -0.47, 1.51], [1.16, 4.09, 1.7], [2.27, 1.14, 1.6], [2.1, 4.49, 1.36]]
19:51:36.749 XYZ [[5.17, -0.52, 1.51], [1.14, 4.1, 1.72], [2.28, 1.14, 1.62], [2.08, 4.5, 1.33]]
19:51:36.870 XYZ [[5.13, -0.49, 1.49], [1.15, 4.15, 1.71], [2.27, 1.15, 1.63], [2.04, 4.51, 1.32]]
19:51:36.953 XYZ [[5.11, -0.47, 1.49], [1.1, 4.13, 1.73], [2.26, 1.14, 1.62], [2.0, 4.53, 1.33]]
19:51:37.037 XYZ [[5.14, -0.44, 1.5], [1.09, 4.13, 1.74], [2.25, 1.13, 1.62], [1.96, 4.56, 1.35]]
19:51:37.120 XYZ [[5.19, -0.41, 1.49], [1.1, 4.13, 1.73], [2.26, 1.13, 1.61], [1.94, 4.57, 1.34]]
19:51:37.204 XYZ [[5.15, -0.38, 1.45], [1.09, 4.11, 1.73], [2.26, 1.12, 1.61], [1.92, 4.59, 1.35]]
19:51:37.287 XYZ [[5.1, -0.3, 1.4], [1.1, 4.07, 1.72], [2.27, 1.11, 1.62], [1.9, 4.6, 1.35]]
19:51:37.370 XYZ [[5.03, -0.29, 1.37], [1.1, 4.06, 1.7], [2.27, 1.11, 1.6], [1.88, 4.6, 1.36]]
19:51:37.454 XYZ [[4.99, -0.3, 1.35], [1.15, 4.02, 1.68], [2.27, 1.1, 1.61], [1.86, 4.61, 1.35]]
19:51:37.537 XYZ [[4.96, -0.3, 1.34], [1.15, 4.0, 1.67], [2.27, 1.09, 1.61], [1.84, 4.63, 1.35]]
19:51:37.621 XYZ [[5.01, -0.32, 1.37], [1.18, 3.96, 1.63], [2.27, 1.09, 1.6], [1.83, 4.63, 1.35]]
19:51:37.704 XYZ [[4.99, -0.38, 1.37], [1.19, 3.94, 1.59], [2.27, 1.09, 1.61], [1.82, 4.64, 1.35]]
19:51:37.807 XYZ [[4.93, -0.34, 1.36], [1.19, 3.89, 1.55], [2.27, 1.08, 1.61], [1.81, 4.65, 1.36]]
19:51:37.891 XYZ [[4.93, -0.36, 1.37], [1.19, 3.88, 1.55], [2.25, 1.08, 1.61], [1.8, 4.64, 1.38]]
19:51:37.974 XYZ [[4.99, -0.35, 1.38], [1.19, 3.83, 1.51], [2.24, 1.08, 1.59], [1.8, 4.65, 1.37]]
19:51:38.057 XYZ [[5.06, -0.36, 1.41], [1.17, 3.83, 1.53], [2.24, 1.08, 1.59], [1.81, 4.65, 1.39]]
19:51:38.141 XYZ [[5.09, -0.36, 1.43], [1.17, 3.81, 1.52], [2.26, 1.08, 1.58], [1.83, 4.64, 1.41]]
19:51:38.224 XYZ [[5.07, -0.35, 1.44], [1.14, 3.79, 1.54], [2.25, 1.08, 1.57], [1.83, 4.64, 1.42]]
19:51:38.308 XYZ [[5.1, -0.36, 1.44], [1.13, 3.75, 1.58], [2.24, 1.09, 1.56], [1.85, 4.63, 1.43]]
19:51:38.391 XYZ [[5.06, -0.33, 1.44], [1.12, 3.73, 1.59], [2.24, 1.09, 1.56], [1.87, 4.63, 1.43]]
19:51:38.475 XYZ [[5.09, -0.34, 1.46], [1.12, 3.68, 1.61], [2.24, 1.09, 1.53], [1.89, 4.62, 1.43]]
19:51:38.558 XYZ [[5.06, -0.34, 1.46], [1.11, 3.63, 1.61], [2.24, 1.08, 1.51], [1.94, 4.61, 1.41]]
19:51:38.642 XYZ [[5.1, -0.34, 1.46], [1.09, 3.6, 1.62], [2.25, 1.07, 1.51], [1.99, 4.6, 1.4]]
19:51:38.726 XYZ [[5.1, -0.36, 1.48], [1.12, 3.54, 1.64], [2.24, 1.08, 1.51], [2.03, 4.6, 1.41]]
19:51:38.809 XYZ [[5.08, -0.33, 1.46], [1.12, 3.49, 1.64], [2.24, 1.08, 1.5], [2.06, 4.58, 1.41]]
19:51:38.893 XYZ [[5.13, -0.37, 1.48], [1.11, 3.49, 1.65], [2.24, 1.09, 1.49], [2.08, 4.56, 1.39]]
19:51:38.976 XYZ [[5.14, -0.38, 1.5], [1.13, 3.46, 1.66], [2.24, 1.09, 1.48], [2.08, 4.55, 1.39]]
19:51:39.060 XYZ [[5.18, -0.31, 1.46], [1.14, 3.43, 1.69], [2.24, 1.09, 1.48], [2.11, 4.53, 1.39]]
19:51:39.143 XYZ [[5.23, -0.34, 1.48], [1.17, 3.4, 1.71], [2.25, 1.08, 1.47], [2.14, 4.51, 1.4]]
19:51:39.229 XYZ [[5.23, -0.34, 1.48], [1.17, 3.4, 1.71], [2.27, 1.07, 1.48], [2.14, 4.49, 1.4]]
19:51:39.312 XYZ [[5.22, -0.38, 1.48], [1.2, 3.37, 1.72], [2.29, 1.08, 1.5], [2.15, 4.48, 1.39]]
19:51:39.396 XYZ [[5.2, -0.39, 1.48], [1.22, 3.37, 1.7], [2.29, 1.09, 1.5], [2.16, 4.47, 1.41]]
19:51:39.479 XYZ [[5.24, -0.39, 1.49], [1.23, 3.38, 1.72], [2.29, 1.1, 1.48], [2.16, 4.46, 1.39]]
19:51:39.562 XYZ [[5.22, -0.38, 1.49], [1.2, 3.39, 1.73], [2.29, 1.1, 1.48], [2.15, 4.46, 1.38]]
19:51:39.646 XYZ [[5.2, -0.39, 1.5], [1.2, 3.39, 1.73], [2.28, 1.09, 1.49], [2.15, 4.45, 1.38]]
19:51:39.729 XYZ [[5.19, -0.36, 1.49], [1.24, 3.42, 1.69], [2.29, 1.1, 1.5], [2.14, 4.44, 1.38]]
19:51:39.813 XYZ [[5.29, -0.41, 1.52], [1.29, 3.48, 1.63], [2.26, 1.1, 1.5], [2.12, 4.43, 1.38]]
19:51:39.896 XYZ [[5.29, -0.41, 1.53], [1.29, 3.5, 1.64], [2.25, 1.11, 1.51], [2.1, 4.43, 1.37]]
19:51:39.979 XYZ [[5.29, -0.44, 1.54], [1.34, 3.52, 1.64], [2.25, 1.11, 1.48], [2.09, 4.43, 1.37]]
19:51:40.063 XYZ [[5.31, -0.46, 1.54], [1.32, 3.57, 1.63], [2.25, 1.12, 1.48], [2.09, 4.44, 1.4]]
19:51:40.146 XYZ [[5.29, -0.49, 1.55], [1.32, 3.62, 1.62], [2.24, 1.12, 1.46], [2.05, 4.44, 1.4]]
19:51:40.230 XYZ [[5.27, -0.5, 1.54], [1.3, 3.69, 1.6], [2.24, 1.12, 1.48], [2.04, 4.45, 1.41]]
19:51:40.313 XYZ [[5.22, -0.48, 1.53], [1.3, 3.74, 1.59], [2.23, 1.12, 1.48], [2.05, 4.46, 1.42]]
19:51:40.397 XYZ [[5.19, -0.47, 1.55], [1.21, 3.83, 1.62], [2.24, 1.12, 1.49], [2.02, 4.49, 1.42]]
19:51:40.480 XYZ [[5.18, -0.47, 1.56], [1.17, 3.85, 1.63], [2.24, 1.12, 1.5], [1.99, 4.51, 1.43]]
19:51:40.564 XYZ [[5.21, -0.52, 1.58], [1.12, 3.88, 1.64], [2.24, 1.13, 1.5], [1.97, 4.51, 1.44]]
19:51:40.647 XYZ [[5.23, -0.55, 1.58], [1.1, 3.89, 1.64], [2.23, 1.12, 1.47], [1.94, 4.53, 1.44]]
19:51:40.731 XYZ [[5.23, -0.55, 1.58], [1.05, 3.9, 1.62], [2.23, 1.13, 1.47], [1.91, 4.54, 1.44]]
19:51:40.814 XYZ [[5.22, -0.58, 1.59], [0.99, 3.93, 1.62], [2.23, 1.12, 1.47], [1.89, 4.54, 1.44]]
19:51:40.897 XYZ [[5.21, -0.56, 1.54], [0.96, 3.95, 1.61], [2.23, 1.13, 1.47], [1.87, 4.55, 1.44]]
19:51:40.981 XYZ [[5.18, -0.55, 1.52], [0.98, 3.94, 1.61], [2.23, 1.12, 1.47], [1.85, 4.55, 1.44]]
19:51:41.064 XYZ [[5.15, -0.55, 1.53], [0.96, 3.92, 1.6], [2.22, 1.11, 1.47], [1.83, 4.54, 1.44]]
19:51:41.148 XYZ [[5.13, -0.51, 1.54], [0.96, 3.9, 1.57], [2.22, 1.11, 1.48], [1.8, 4.53, 1.45]]
19:51:41.231 XYZ [[5.15, -0.45, 1.54], [0.94, 3.9, 1.58], [2.22, 1.1, 1.49], [1.78, 4.5, 1.46]]
19:51:41.315 XYZ [[5.14, -0.47, 1.54], [0.94, 3.87, 1.57], [2.22, 1.09, 1.47], [1.78, 4.49, 1.45]]
19:51:41.398 XYZ [[5.11, -0.44, 1.54], [0.94, 3.85, 1.57], [2.22, 1.1, 1.46], [1.77, 4.47, 1.46]]
19:51:41.505 XYZ [[5.11, -0.46, 1.56], [0.94, 3.82, 1.61], [2.22, 1.08, 1.49], [1.76, 4.46, 1.47]]
19:51:41.588 XYZ [[5.1, -0.46, 1.54], [0.95, 3.82, 1.63], [2.22, 1.08, 1.51], [1.77, 4.43, 1.48]]
19:51:41.671 XYZ [[5.11, -0.44, 1.52], [0.96, 3.8, 1.64], [2.21, 1.09, 1.53], [1.77, 4.4, 1.49]]
19:51:41.755 XYZ [[5.07, -0.43, 1.52], [0.98, 3.78, 1.65], [2.21, 1.1, 1.52], [1.77, 4.4, 1.49]]
19:51:41.838 XYZ [[5.07, -0.43, 1.55], [1.01, 3.77, 1.65], [2.22, 1.11, 1.52], [1.77, 4.35, 1.47]]
19:51:41.922 XYZ [[5.09, -0.43, 1.54], [1.08, 3.74, 1.64], [2.22, 1.11, 1.53], [1.78, 4.33, 1.47]]
19:51:42.007 XYZ [[5.13, -0.42, 1.55], [1.15, 3.72, 1.63], [2.22, 1.12, 1.53], [1.8, 4.31, 1.47]]
19:51:42.090 XYZ [[5.16, -0.46, 1.53], [1.16, 3.71, 1.64], [2.22, 1.12, 1.52], [1.8, 4.28, 1.47]]
19:51:42.174 XYZ [[5.12, -0.46, 1.51], [1.15, 3.71, 1.62], [2.24, 1.13, 1.51], [1.83, 4.26, 1.43]]
19:51:42.269 XYZ [[5.23, -0.52, 1.51], [1.19, 3.7, 1.63], [2.23, 1.14, 1.5], [1.85, 4.27, 1.45]]
19:51:42.353 XYZ [[5.21, -0.48, 1.52], [1.21, 3.72, 1.62], [2.24, 1.14, 1.49], [1.86, 4.27, 1.45]]
19:51:42.438 XYZ [[5.17, -0.49, 1.52], [1.22, 3.72, 1.65], [2.24, 1.15, 1.48], [1.86, 4.27, 1.44]]
19:51:42.521 XYZ [[5.14, -0.49, 1.51], [1.23, 3.71, 1.68], [2.25, 1.16, 1.47], [1.86, 4.27, 1.44]]
19:51:42.605 XYZ [[5.1, -0.46, 1.48], [1.2, 3.76, 1.73], [2.25, 1.16, 1.46], [1.86, 4.27, 1.44]]
19:51:42.688 XYZ [[5.07, -0.43, 1.48], [1.21, 3.76, 1.73], [2.26, 1.16, 1.46], [1.89, 4.27, 1.47]]
19:51:42.771 XYZ [[5.13, -0.46, 1.48], [1.22, 3.77, 1.73], [2.25, 1.16, 1.48], [1.91, 4.27, 1.47]]
19:51:42.855 XYZ [[5.15, -0.44, 1.49], [1.24, 3.77, 1.74], [2.25, 1.16, 1.49], [1.93, 4.28, 1.47]]
19:51:42.938 XYZ [[5.14, -0.45, 1.49], [1.25, 3.78, 1.73], [2.24, 1.15, 1.49], [1.96, 4.28, 1.48]]
19:51:43.023 XYZ [[5.13, -0.44, 1.5], [1.25, 3.78, 1.75], [2.24, 1.16, 1.5], [1.96, 4.29, 1.49]]
19:51:43.107 XYZ [[5.13, -0.41, 1.53], [1.24, 3.76, 1.73], [2.24, 1.16, 1.5], [1.96, 4.29, 1.47]]
19:51:43.190 XYZ [[5.15, -0.41, 1.55], [1.18, 3.76, 1.73], [2.25, 1.16, 1.5], [1.99, 4.29, 1.47]]
19:51:43.274 XYZ [[5.11, -0.42, 1.54], [1.19, 3.75, 1.73], [2.24, 1.16, 1.51], [2.0, 4.3, 1.48]]
19:51:43.357 XYZ [[5.04, -0.37, 1.53], [1.2, 3.75, 1.72], [2.24, 1.17, 1.51], [2.02, 4.3, 1.49]]
19:51:43.441 XYZ [[5.09, -0.4, 1.54], [1.17, 3.76, 1.71], [2.25, 1.17, 1.51], [2.01, 4.3, 1.47]]
19:51:43.524 XYZ [[5.1, -0.41, 1.55], [1.17, 3.75, 1.71], [2.23, 1.15, 1.51], [1.99, 4.3, 1.48]]
19:51:43.607 XYZ [[5.14, -0.44, 1.57], [1.15, 3.74, 1.71], [2.23, 1.14, 1.53], [1.97, 4.3, 1.46]]
19:51:43.691 XYZ [[5.13, -0.46, 1.56], [1.15, 3.74, 1.72], [2.23, 1.13, 1.53], [1.97, 4.3, 1.45]]
19:51:43.774 XYZ [[5.11, -0.47, 1.55], [1.15, 3.71, 1.69], [2.22, 1.14, 1.52], [1.96, 4.3, 1.45]]
19:51:43.860 XYZ [[5.14, -0.36, 1.5], [1.16, 3.69, 1.67], [2.22, 1.12, 1.52], [1.96, 4.3, 1.44]]
19:51:43.944 XYZ [[5.19, -0.32, 1.48], [1.16, 3.68, 1.65], [2.22, 1.12, 1.52], [1.96, 4.3, 1.45]]
19:51:44.027 XYZ [[5.21, -0.28, 1.48], [1.14, 3.68, 1.66], [2.22, 1.13, 1.53], [1.94, 4.29, 1.45]]
19:51:44.130 XYZ [[5.23, -0.24, 1.48], [1.15, 3.68, 1.67], [2.24, 1.13, 1.54], [1.92, 4.29, 1.44]]
19:51:44.213 XYZ [[5.26, -0.25, 1.48], [1.17, 3.66, 1.72], [2.24, 1.13, 1.54], [1.9, 4.3, 1.45]]
19:51:44.297 XYZ [[5.23, -0.24, 1.48], [1.17, 3.64, 1.73], [2.23, 1.14, 1.53], [1.88, 4.31, 1.44]]
19:51:44.381 XYZ [[5.2, -0.18, 1.45], [1.16, 3.64, 1.74], [2.23, 1.12, 1.54], [1.87, 4.31, 1.45]]
19:51:44.465 XYZ [[5.21, -0.18, 1.46], [1.2, 3.63, 1.72], [2.23, 1.13, 1.53], [1.87, 4.33, 1.44]]
19:51:44.548 XYZ [[5.19, -0.2, 1.46], [1.22, 3.62, 1.75], [2.23, 1.14, 1.53], [1.88, 4.35, 1.45]]
19:51:44.632 XYZ [[5.18, -0.2, 1.45], [1.21, 3.63, 1.78], [2.24, 1.13, 1.53], [1.88, 4.35, 1.44]]
19:51:44.715 XYZ [[5.02, -0.19, 1.41], [1.23, 3.61, 1.76], [2.24, 1.13, 1.52], [1.88, 4.36, 1.43]]
