,Participant Public ID,Response,Absolute Reaction Time, Emergence,Group,Segment
12660,6400f14ec2b460da0fe252b5,8,15305.1669999523,-2.965515633,B_8,27
12661,6400f14ec2b460da0fe252b5,3,14911.3450000238,-7.738109158,B_5,1
12662,6400f14ec2b460da0fe252b5,7,14807.9220000238,-6.282947145,A_2,18
12663,6400f14ec2b460da0fe252b5,5,12870.9669999761,-0.202111392,A_8,8
12664,6400f14ec2b460da0fe252b5,10,12920.6729999999,2.559817948,B_1,19
12665,6400f14ec2b460da0fe252b5,10,15127.1340000476,-4.850927493,B_9,13
12666,6400f14ec2b460da0fe252b5,3,14533.8570000476,-2.072454832,B_1,12
12667,6400f14ec2b460da0fe252b5,2,14867.417,-0.449890281,B_4,4
12668,6400f14ec2b460da0fe252b5,9,15159.6209999523,-5.277533722,B_1,16
12669,6400f14ec2b460da0fe252b5,2,14787.403,-7.242683407,B_1,5
12670,6400f14ec2b460da0fe252b5,2,15234.9180000238,-8.94925643,B_4,14
12671,6400f14ec2b460da0fe252b5,6,13694.025,-13.93957059,B_5,25
12672,6400f14ec2b460da0fe252b5,8,13211.4589999523,-7.938718022,A_10,4
12673,6400f14ec2b460da0fe252b5,8,13240.6599999999,-6.444767915,B_3,10
12674,6400f14ec2b460da0fe252b5,10,12075.0499999761,2.025423219,A_6,17
12675,6400f14ec2b460da0fe252b5,5,14330.5520000476,-6.64730983,B_6,7
12676,6400f14ec2b460da0fe252b5,8,25875.3400000476,-3.631017974,B_9,9
12677,6400f14ec2b460da0fe252b5,4,22298.4509999522,-4.711105241,B_3,12
12678,6400f14ec2b460da0fe252b5,5,11312.8840000476,-6.72708084,B_8,30
12679,6400f14ec2b460da0fe252b5,8,11932.944,-3.460485893,B_4,28
12680,6400f14ec2b460da0fe252b5,2,11319.9320000238,-12.4005227,B_5,21
12681,6400f14ec2b460da0fe252b5,9,11287.7690000477,-3.510375965,B_4,27
12682,6400f14ec2b460da0fe252b5,7,16484.5190000477,-1.659493527,B_8,1
12683,6400f14ec2b460da0fe252b5,1,14238.3860000476,-1.720413408,A_8,4
12684,6400f14ec2b460da0fe252b5,7,12649.5739999522,-2.52338575,A_2,15
12685,6400f14ec2b460da0fe252b5,10,13044.8080000476,-0.321849388,A_3,2
12686,6400f14ec2b460da0fe252b5,2,14823.1470000477,-2.278183035,A_9,26
12687,6400f14ec2b460da0fe252b5,3,13191.0940000476,-4.198112511,B_5,17
12688,6400f14ec2b460da0fe252b5,3,13715.7240000476,-5.919870906,A_5,1
12689,6400f14ec2b460da0fe252b5,9,13092.9989999523,-1.150484166,B_4,31
12690,6400f14ec2b460da0fe252b5,3,14485.8209999522,-7.330728107,B_8,25
12691,6400f14ec2b460da0fe252b5,3,17690.1869999761,-3.311969808,A_8,5
12692,6400f14ec2b460da0fe252b5,4,21154.2019999523,-4.714947451,B_6,6
12693,6400f14ec2b460da0fe252b5,5,13213.9709999999,-10.59572674,B_5,24
12694,6400f14ec2b460da0fe252b5,4,13480.5760000238,-3.046327915,A_9,9
12695,6400f14ec2b460da0fe252b5,6,16631.2180000238,-4.553773188,A_5,8
12696,6400f14ec2b460da0fe252b5,4,13209.8759999523,-5.880766037,A_6,1
12697,6400f14ec2b460da0fe252b5,7,15462.4679999999,-3.687048033,A_8,9
12698,6400f14ec2b460da0fe252b5,10,15845.8199999999,-2.069552363,A_6,14
12699,6400f14ec2b460da0fe252b5,3,14374.0729999998,-4.177645817,A_8,24
12700,6400f14ec2b460da0fe252b5,2,11889.6749999761,-7.373064589,B_5,23
12701,6400f14ec2b460da0fe252b5,7,14054.0519999997,-12.45411153,B_5,15
12702,6400f14ec2b460da0fe252b5,4,15009.7579999524,-5.011763865,B_5,14
12703,6400f14ec2b460da0fe252b5,5,13045.9060000476,-9.28984405,B_2,2
12704,6400f14ec2b460da0fe252b5,4,13919.7310000476,-2.379576229,B_1,9
12705,6400f14ec2b460da0fe252b5,5,12240.3550000477,-0.779575199,A_9,7
12706,6400f14ec2b460da0fe252b5,8,13457.7749999761,-4.965864688,A_8,16
12707,6400f14ec2b460da0fe252b5,5,13310.7469999762,-13.53065241,A_2,20
12708,6400f14ec2b460da0fe252b5,6,12169.0109999999,-3.290868755,B_4,7
12709,6400f14ec2b460da0fe252b5,10,12213.9209999996,-1.870533943,A_6,11
12710,6400f14ec2b460da0fe252b5,10,11890.5789999524,-8.702416892,A_2,16
12711,6400f14ec2b460da0fe252b5,2,13503.556999976,-1.666640003,A_8,25
12712,6400f14ec2b460da0fe252b5,4,14093.3480000477,-5.158173624,B_4,12
12713,6400f14ec2b460da0fe252b5,10,12870.3279999762,-0.254172765,A_6,12
12714,6400f14ec2b460da0fe252b5,8,13290.9119999522,0.605994948,B_4,34
12715,6400f14ec2b460da0fe252b5,9,12649.2479999524,-6.90688691,A_8,10
12716,6400f14ec2b460da0fe252b5,1,20854.3780000002,-3.969683379,B_8,29
12717,6400f14ec2b460da0fe252b5,3,10816.8470000238,-5.031380268,A_5,12
12718,6400f14ec2b460da0fe252b5,5,13907.3970000003,-2.079079814,B_8,31
12719,6400f14ec2b460da0fe252b5,5,12662.208999976,-7.562859945,B_1,6
12720,6400f14ec2b460da0fe252b5,2,14337.6289999522,-14.09645925,B_4,11
12721,6400f14ec2b460da0fe252b5,5,13480.6590000002,-9.274604834,B_6,12
12722,6400f14ec2b460da0fe252b5,2,26001.2979999997,-5.536880716,B_1,4
12723,6400f14ec2b460da0fe252b5,6,11465.6580000477,-8.265791359,B_3,8
12724,6400f14ec2b460da0fe252b5,9,14974.0850000001,-6.679341564,B_9,16
12725,6400f14ec2b460da0fe252b5,4,14514.0839999523,-7.808888395,B_4,21
12726,6400f14ec2b460da0fe252b5,6,15450.5800000475,-6.761771024,A_5,10
12727,6400f14ec2b460da0fe252b5,5,13804.8569999523,-6.942226839,B_5,18
12728,6400f14ec2b460da0fe252b5,10,12226.8489999999,-3.31829142,A_2,9
12729,6400f14ec2b460da0fe252b5,4,14172.9970000239,-11.12198586,B_8,23
12730,6400f14ec2b460da0fe252b5,1,11086.5629999761,-6.888833045,B_4,17
12731,6400f14ec2b460da0fe252b5,8,13586.118,-2.346744575,B_9,2
12732,6400f14ec2b460da0fe252b5,2,11158.7860000475,-12.94617444,B_5,3
12733,6400f14ec2b460da0fe252b5,2,14278.347,-3.520670777,B_7,3
12734,6400f14ec2b460da0fe252b5,7,12365.955,-8.71170834,A_2,13
12735,6400f14ec2b460da0fe252b5,3,11261.6119999522,-7.822195403,B_5,2
12736,6400f14ec2b460da0fe252b5,1,11663.388,-4.042889335,A_2,10
12737,6400f14ec2b460da0fe252b5,7,11531.1810000475,-5.158912459,A_8,23
12738,6400f14ec2b460da0fe252b5,8,12648.881,-19.66253466,B_5,8
12739,6400f14ec2b460da0fe252b5,3,16270.2549999998,-6.231247597,A_9,31
12740,6400f14ec2b460da0fe252b5,8,11320.5450000001,-0.493524456,A_6,15
12741,6400f14ec2b460da0fe252b5,5,10298.6250000237,-6.653581611,B_1,10
12742,6400f14ec2b460da0fe252b5,3,11434.8450000477,-5.464177924,A_9,12
12743,6400f14ec2b460da0fe252b5,5,11569.5220000238,-1.168641661,B_7,1
12744,6400f14ec2b460da0fe252b5,4,13656.245999976,-4.032711335,A_8,21
12745,6400f14ec2b460da0fe252b5,4,14291.4640000476,-6.827642862,B_6,5
12746,6400f14ec2b460da0fe252b5,2,15840.82,-2.596546952,A_4,3
12747,6400f14ec2b460da0fe252b5,4,15347.4919999998,-14.92014022,B_5,20
12748,6400f14ec2b460da0fe252b5,10,12499.455,-6.32460102,A_5,14
12749,6400f14ec2b460da0fe252b5,9,12703.0139999999,-4.407616847,B_6,15
12750,6400f14ec2b460da0fe252b5,6,11596.3689999762,-3.907844988,A_6,5
12751,6400f14ec2b460da0fe252b5,5,11710.8660000239,-8.014782625,A_6,6
12752,6400f14ec2b460da0fe252b5,8,11178.2989999523,-9.943797363,B_1,15
12753,6400f14ec2b460da0fe252b5,5,14656.9729999762,-0.613086684,A_10,2
12754,6400f14ec2b460da0fe252b5,2,16088.6100000238,-11.22712131,B_4,10
12755,6400f14ec2b460da0fe252b5,6,11147.2229999999,-6.479811228,B_2,3
12756,6400f14ec2b460da0fe252b5,3,14928.7069999761,-3.364133847,B_1,11
12757,6400f14ec2b460da0fe252b5,7,11813.8739999523,-3.735529945,B_2,5
12758,6400f14ec2b460da0fe252b5,10,164760.323999976,-5.197752877,A_5,15
12759,6400f14ec2b460da0fe252b5,8,11390.9069999998,-7.302097552,B_8,33
12760,6400f14ec2b460da0fe252b5,4,16774.1839999998,-5.052638784,A_9,29
12761,6400f14ec2b460da0fe252b5,3,21021.2009999761,-8.519438631,B_5,27
12762,6400f14ec2b460da0fe252b5,1,14903.9940000239,-2.291627766,B_1,8
12763,6400f14ec2b460da0fe252b5,6,13036.1979999761,-6.8355978,B_8,13
12764,6400f14ec2b460da0fe252b5,6,11664.7729999523,-12.39569285,B_3,1
12765,6400f14ec2b460da0fe252b5,6,13359.6530000239,-10.3582981,A_8,17
12766,6400f14ec2b460da0fe252b5,5,14345.6049999762,-14.57092477,A_2,21
12767,6400f14ec2b460da0fe252b5,10,14426.3440000477,-0.631816064,B_9,14
12768,6400f14ec2b460da0fe252b5,4,14857.0109999761,-14.02163075,B_8,24
12769,6400f14ec2b460da0fe252b5,8,12045.6760000474,-5.48546317,B_3,4
12770,6400f14ec2b460da0fe252b5,3,28305.5000000237,-9.089997087,B_4,9
12771,6400f14ec2b460da0fe252b5,6,14451.6049999999,-5.962353125,A_5,16
12772,6400f14ec2b460da0fe252b5,6,25086.4540000236,-8.975794897,B_3,5
12773,6400f14ec2b460da0fe252b5,8,16102.195000024,-5.466241554,B_9,5
12774,6400f14ec2b460da0fe252b5,5,16370.7439999524,-3.629293571,B_3,9
12775,6400f14ec2b460da0fe252b5,9,13551.6239999998,-3.861289926,B_6,16
12776,6400f14ec2b460da0fe252b5,9,11202.7620000001,-2.478863005,A_3,1
12777,6400f14ec2b460da0fe252b5,6,85434.188,-8.743761616,A_9,16
12778,6400f14ec2b460da0fe252b5,1,36352.2720000236,-5.140639174,B_8,20
12779,6400f14ec2b460da0fe252b5,8,53451.8600000478,-1.439640972,B_7,2
12780,6400f14ec2b460da0fe252b5,5,16227.5070000002,-7.996227573,B_8,5
12781,6400f14ec2b460da0fe252b5,10,13496.7990000238,-1.456804112,A_8,14
12782,6400f14ec2b460da0fe252b5,5,23733.8870000476,-3.392292175,A_9,27
12783,6400f14ec2b460da0fe252b5,4,24980.2779999524,-7.301894966,A_5,11
12784,6400f14ec2b460da0fe252b5,1,29890.7649999763,-2.468797896,B_2,4
12785,6400f14ec2b460da0fe252b5,5,17451.5040000476,-0.199292796,A_2,14
12786,6400f14ec2b460da0fe252b5,5,19559.6020000474,-8.549926017,A_6,4
12787,6400f14ec2b460da0fe252b5,5,14973.134999976,-8.53811642,A_8,20
12788,6400f14ec2b460da0fe252b5,10,12572.9589999997,0.180217404,B_1,1
12789,6400f14ec2b460da0fe252b5,3,14358.2139999759,-5.399644686,A_6,2
12790,6400f14ec2b460da0fe252b5,3,13563.7119999523,-7.740040604,A_5,4
12791,6400f14ec2b460da0fe252b5,4,18235.5659999763,-2.999678743,B_8,10
12792,6400f14ec2b460da0fe252b5,10,16072.0109999761,-2.773495675,A_6,10
12793,6400f14ec2b460da0fe252b5,3,14403.6069999998,-3.77787512,A_2,6
12794,6400f14ec2b460da0fe252b5,7,13851.6499999524,-26.30529971,B_5,10
12795,6400f14ec2b460da0fe252b5,6,46689.8350000474,-7.748238146,A_8,7
12796,6400f14ec2b460da0fe252b5,7,13151.9320000475,-1.212979047,A_5,7
12797,6400f14ec2b460da0fe252b5,9,13920.75,-4.87659682,A_5,13
12798,6400f14ec2b460da0fe252b5,6,14091.3859999761,-4.559187125,A_2,5
12799,6400f14ec2b460da0fe252b5,5,32222.0629999521,-5.425430602,B_4,6
12800,6400f14ec2b460da0fe252b5,3,15571.2850000001,-4.651352498,A_9,15
12801,6400f14ec2b460da0fe252b5,10,11243.1800000476,0.250040899,A_8,13
12802,6400f14ec2b460da0fe252b5,1,20966.5930000478,-7.039451695,A_2,11
12803,6400f14ec2b460da0fe252b5,4,34777.8169999998,-9.00037579,B_1,7
12804,6400f14ec2b460da0fe252b5,2,11209.5899999761,-6.320905866,A_9,18
12805,6400f14ec2b460da0fe252b5,4,19979.8959999522,-2.765758945,A_9,1
12806,6400f14ec2b460da0fe252b5,10,11386.2469999999,1.268555424,B_7,9
12807,6400f14ec2b460da0fe252b5,9,33988.0230000475,-1.810492625,B_4,33
12808,6400f14ec2b460da0fe252b5,3,17999.4370000478,-4.52710375,A_8,28
12809,6400f14ec2b460da0fe252b5,5,15920.8209999999,-4.409589802,A_9,14
12810,6400f14ec2b460da0fe252b5,7,14507.4259999999,-11.06296924,B_8,12
12811,6400f14ec2b460da0fe252b5,10,18144.9709999761,-2.425303388,A_6,13
12812,6400f14ec2b460da0fe252b5,7,23158.9000000236,-2.714044426,A_6,9
12813,6400f14ec2b460da0fe252b5,5,13513.3549999762,-11.22788105,B_6,2
12814,6400f14ec2b460da0fe252b5,10,13731.5879999999,-2.048649049,B_9,4
12815,6400f14ec2b460da0fe252b5,7,14179.1869999524,-5.56702146,A_2,4
12816,6400f14ec2b460da0fe252b5,2,21252.8399999998,-4.903524856,A_5,6
12817,6400f14ec2b460da0fe252b5,1,13344.637999976,-13.6770885,B_6,3
12818,6400f14ec2b460da0fe252b5,10,13863.4040000475,-7.608836855,B_5,29
12819,6400f14ec2b460da0fe252b5,3,18871.1759999999,-20.3553234,B_5,12
12820,6400f14ec2b460da0fe252b5,2,15334.0929999998,-9.198525324,A_9,4
12821,6400f14ec2b460da0fe252b5,8,14127.1269999761,-10.41927112,A_6,7
12822,6400f14ec2b460da0fe252b5,4,22870.1220000237,-4.742739564,A_9,11
12823,6400f14ec2b460da0fe252b5,8,13624.083999976,-1.755579392,A_8,15
12824,6400f14ec2b460da0fe252b5,4,20906.451999952,-11.84590545,B_5,22
12825,6400f14ec2b460da0fe252b5,10,13419.7510000001,1.718538275,B_1,18
12826,6400f14ec2b460da0fe252b5,1,16220.1249999762,-5.818038828,B_8,34
12827,6400f14ec2b460da0fe252b5,3,31743.2380000478,-3.55479289,A_8,1
12828,6400f14ec2b460da0fe252b5,9,16448.5029999762,-2.681004022,B_4,26
12829,6400f14ec2b460da0fe252b5,9,16471.9200000478,-6.168933858,B_7,8
12830,6400f14ec2b460da0fe252b5,5,11326.7269999999,-18.49240868,B_3,2
12831,6400f14ec2b460da0fe252b5,10,17195.0239999759,-4.071521393,B_9,6
12832,6400f14ec2b460da0fe252b5,10,29174.498999976,-4.282057583,B_6,19
12833,6400f14ec2b460da0fe252b5,9,13747.3739999998,-2.719889736,B_6,14
12834,6400f14ec2b460da0fe252b5,8,102157.140000023,-2.505374073,B_8,14
12835,6400f14ec2b460da0fe252b5,3,25204.7250000238,-10.36638303,B_8,15
12836,6400f14ec2b460da0fe252b5,4,13039.2249999763,-7.30771808,B_4,3
12837,6400f14ec2b460da0fe252b5,5,11686.762999976,-5.454296927,B_8,28
12838,6400f14ec2b460da0fe252b5,10,19197.5909999525,-14.65822495,B_5,16
12839,6400f14ec2b460da0fe252b5,5,16662.5069999522,-4.082404483,A_9,22
12840,6400f14ec2b460da0fe252b5,10,11378.2140000476,-9.475295261,B_9,12
12841,6400f14ec2b460da0fe252b5,7,17212.0660000001,-4.467977017,A_2,8
12842,6400f14ec2b460da0fe252b5,5,13078.505999952,0.397452619,A_10,6
12843,6400f14ec2b460da0fe252b5,10,12560.6479999995,-1.816719176,B_4,29
12844,6400f14ec2b460da0fe252b5,5,13542.5440000002,-9.822086463,B_6,10
12845,6400f14ec2b460da0fe252b5,9,16259.5010000001,-17.32696929,B_5,11
12846,6400f14ec2b460da0fe252b5,5,17265.8509999997,-4.445864452,B_3,13
12847,6400f14ec2b460da0fe252b5,7,31622.9809999759,-4.894232891,A_2,12
12848,6400f14ec2b460da0fe252b5,7,38252.2520000236,-6.069217655,A_6,3
12849,6400f14ec2b460da0fe252b5,5,8549.96799995238,-6.547106497,A_8,3
12850,6400f14ec2b460da0fe252b5,6,28917.175000024,-0.50351453,B_9,17
12851,6400f14ec2b460da0fe252b5,10,13129.7389999763,0.376208366,B_9,15
12852,6400f14ec2b460da0fe252b5,5,21013.3550000237,-2.435159885,A_4,1
12853,6400f14ec2b460da0fe252b5,5,19267.6669999999,-8.374948225,B_8,8
12854,6400f14ec2b460da0fe252b5,10,18323.9390000239,-5.414115297,B_9,7
12855,6400f14ec2b460da0fe252b5,6,33001.6720000002,-4.455561293,B_8,32
12856,6400f14ec2b460da0fe252b5,3,40282.0879999999,-0.325741096,A_4,4
12857,6400f14ec2b460da0fe252b5,5,12045.2029999759,-2.847511121,A_8,27
12858,6400f14ec2b460da0fe252b5,2,35535.1609999998,-12.1998625,A_6,8
12859,6400f14ec2b460da0fe252b5,2,34559.85,-2.058963148,B_1,2
12860,6400f14ec2b460da0fe252b5,4,14405.0940000475,-6.904784133,B_3,7
12861,6400f14ec2b460da0fe252b5,9,11120.5800000005,-2.857006458,A_9,2
12862,6400f14ec2b460da0fe252b5,5,32659.7479999521,-5.705316199,A_8,29
12863,6400f14ec2b460da0fe252b5,9,20433.033000024,-6.280622331,A_8,22
12864,6400f14ec2b460da0fe252b5,5,21691.5219999523,-7.080573654,B_4,20
12865,6400f14ec2b460da0fe252b5,2,15386.2900000475,-0.05025368,A_10,7
12866,6400f14ec2b460da0fe252b5,2,22411.2769999522,-1.270255393,A_8,26
12867,6400f14ec2b460da0fe252b5,5,27214.6549999993,-9.003365766,A_9,32
12868,6400f14ec2b460da0fe252b5,10,7385.3509999765,0.735905282,B_6,20
12869,6400f14ec2b460da0fe252b5,7,9726.6299999766,-8.93960136,A_8,18
12870,6400f14ec2b460da0fe252b5,4,19226.4280000478,-1.520164915,A_9,8
12871,6400f14ec2b460da0fe252b5,8,30852.4189999997,-4.595811296,B_4,25
12872,6400f14ec2b460da0fe252b5,10,14014.0070000477,1.783964827,B_1,17
12873,6400f14ec2b460da0fe252b5,8,12939.8200000477,-7.544410267,B_2,1
12874,6400f14ec2b460da0fe252b5,8,10225.2120000235,-3.023302823,A_10,1
12875,6400f14ec2b460da0fe252b5,9,9439.95600004773,-2.816490937,B_9,3
12876,6400f14ec2b460da0fe252b5,5,13000.6119999997,-4.548131178,A_9,13
12877,6400f14ec2b460da0fe252b5,3,47775.8260000003,-8.225564036,B_8,26
12878,6400f14ec2b460da0fe252b5,9,14299.5120000476,-10.86329086,B_5,28
12879,6400f14ec2b460da0fe252b5,4,12964.2489999998,-5.261540721,B_4,22
12880,6400f14ec2b460da0fe252b5,7,9954.74700004793,-10.38416359,B_5,26
12881,6400f14ec2b460da0fe252b5,8,12624.6180000472,-3.876497941,A_9,30
12882,6400f14ec2b460da0fe252b5,10,26085.2249999521,-6.893440408,A_2,17
12883,6400f14ec2b460da0fe252b5,4,13892.08,-1.161305809,A_2,2
12884,6400f14ec2b460da0fe252b5,10,19279.2949999757,-3.700926975,B_6,18
12885,6400f14ec2b460da0fe252b5,5,12926.8990000477,-8.905551748,A_9,19
12886,6400f14ec2b460da0fe252b5,7,11293.6630000239,-4.759291057,B_4,13
12887,6400f14ec2b460da0fe252b5,6,36103.2000000476,-13.5130883,B_3,3
12888,6400f14ec2b460da0fe252b5,9,12000.6070000007,0.221890844,A_10,3
12889,6400f14ec2b460da0fe252b5,10,12813.1330000236,-1.971734915,B_7,6
12890,6400f14ec2b460da0fe252b5,2,10747.0590000478,-3.49417207,B_4,5
12891,6400f14ec2b460da0fe252b5,4,9832.36699997633,-5.528520129,A_5,2
12892,6400f14ec2b460da0fe252b5,5,14180.7199999764,-1.498203057,B_6,1
12893,6400f14ec2b460da0fe252b5,5,17885.5469999527,-7.39095731,B_4,16
12894,6400f14ec2b460da0fe252b5,5,22584.5110000474,-5.499897554,A_9,24
12895,6400f14ec2b460da0fe252b5,10,21663.8490000003,-9.787289403,B_7,7
12896,6400f14ec2b460da0fe252b5,7,112099.029,-1.056172266,B_1,3
12897,6400f14ec2b460da0fe252b5,3,21209.9709999524,-2.440604258,A_2,1
12898,6400f14ec2b460da0fe252b5,5,39193.1670000236,-4.801022291,B_5,6
12899,6400f14ec2b460da0fe252b5,10,10262.6829999526,-3.418515205,B_4,32
12900,6400f14ec2b460da0fe252b5,10,14458.1640000473,-4.572664443,A_2,3
12901,6400f14ec2b460da0fe252b5,5,46208.7809999519,-8.54708066,A_2,22
12902,6400f14ec2b460da0fe252b5,10,39925.310000048,-6.057543288,A_9,3
12903,6400f14ec2b460da0fe252b5,10,12389.9009999763,1.748321547,B_3,14
12904,6400f14ec2b460da0fe252b5,7,14507.3420000011,-8.273603926,B_8,16
12905,6400f14ec2b460da0fe252b5,10,13476.0679999757,-3.163551028,B_9,11
12906,6400f14ec2b460da0fe252b5,10,18653.211999976,-0.035674578,A_6,16
12907,6400f14ec2b460da0fe252b5,10,38801.7589999763,2.692983074,B_9,19
12908,6400f14ec2b460da0fe252b5,2,34399.7269999999,-3.530292699,A_9,25
12909,6400f14ec2b460da0fe252b5,1,10225.773,-8.575321085,A_5,5
12910,6400f14ec2b460da0fe252b5,1,28106.7959999758,-4.185638287,B_8,6
12911,6400f14ec2b460da0fe252b5,1,17766.5609999764,-9.791320821,B_4,15
12912,6400f14ec2b460da0fe252b5,9,19510.8260000236,-7.927380688,B_1,14
12913,6400f14ec2b460da0fe252b5,3,13893.3919999757,-15.71083511,B_8,19
12914,6400f14ec2b460da0fe252b5,3,13617.7049999758,-12.47410887,B_5,13
12915,6400f14ec2b460da0fe252b5,5,11487.2850000001,-5.83321181,B_4,18
12916,6400f14ec2b460da0fe252b5,6,12617.2099999999,-4.018070228,B_6,13
12917,6400f14ec2b460da0fe252b5,8,45543.9359999522,-4.281484105,A_5,9
12918,6400f14ec2b460da0fe252b5,3,12806.9069999521,-3.601366378,A_2,7
12919,6400f14ec2b460da0fe252b5,9,20100.3379999762,-4.344055274,B_4,35
12920,6400f14ec2b460da0fe252b5,3,38285.4419999765,-0.739297686,B_9,1
12921,6400f14ec2b460da0fe252b5,3,19466.9859999762,-7.234171456,B_6,4
12922,6400f14ec2b460da0fe252b5,5,65620.0909999525,-4.846682385,B_2,6
12923,6400f14ec2b460da0fe252b5,10,11621.854999952,0.225482563,A_8,12
12924,6400f14ec2b460da0fe252b5,10,30518.0169999757,-4.965568913,B_5,30
12925,6400f14ec2b460da0fe252b5,5,29628.1010000472,-7.710695711,B_8,11
12926,6400f14ec2b460da0fe252b5,2,25133.5580000001,-1.257582348,A_10,5
12927,6400f14ec2b460da0fe252b5,6,26165.1649999758,-0.964084869,B_8,2
12928,6400f14ec2b460da0fe252b5,3,13552.6220000479,-1.215255865,B_7,5
12929,6400f14ec2b460da0fe252b5,7,35384.4499999759,-5.525621367,B_8,7
12930,6400f14ec2b460da0fe252b5,4,57065.0180000234,-13.52908999,B_8,4
12931,6400f14ec2b460da0fe252b5,2,16414.1859999997,-2.652179704,A_9,5
12932,6400f14ec2b460da0fe252b5,7,12792.8030000003,-4.523052519,B_4,2
12933,6400f14ec2b460da0fe252b5,4,14181.5980000235,-9.011044648,B_3,11
12934,6400f14ec2b460da0fe252b5,3,13144.1140000475,-5.033856214,B_8,9
12935,6400f14ec2b460da0fe252b5,4,28654.3259999761,-7.264054162,A_9,21
12936,6400f14ec2b460da0fe252b5,2,27940.0480000237,-4.453727438,A_9,17
12937,6400f14ec2b460da0fe252b5,9,11030.4909999519,-20.26878095,B_5,9
12938,6400f14ec2b460da0fe252b5,8,12973.9769999999,-9.276196879,B_4,24
12939,6400f14ec2b460da0fe252b5,6,12766.2779999999,-7.494499799,B_5,7
12940,6400f14ec2b460da0fe252b5,10,11438.6560000004,-6.453250851,B_5,31
12941,6400f14ec2b460da0fe252b5,3,13741.7869999762,-8.322744277,A_8,19
12942,6400f14ec2b460da0fe252b5,5,12946.756999976,-16.69515989,B_8,22
12943,6400f14ec2b460da0fe252b5,10,11899.1669999519,-1.504861728,B_4,30
12944,6400f14ec2b460da0fe252b5,2,47682.2269999524,-5.057528672,A_8,2
12945,6400f14ec2b460da0fe252b5,2,12400.6510000005,-2.668496294,A_4,2
12946,6400f14ec2b460da0fe252b5,8,16619.6050000237,-8.714994139,B_3,6
12947,6400f14ec2b460da0fe252b5,10,7582.44500002358,-7.769114007,B_9,8
12948,6400f14ec2b460da0fe252b5,4,11720.6220000004,-10.99083534,B_5,19
12949,6400f14ec2b460da0fe252b5,10,7455.85699999984,1.191383931,B_9,18
12950,6400f14ec2b460da0fe252b5,3,9859.40999995265,-8.606198183,B_6,9
12951,6400f14ec2b460da0fe252b5,5,12793.1029999526,-0.30783271,A_9,6
12952,6400f14ec2b460da0fe252b5,8,21905.9460000004,-9.051262838,A_8,6
12953,5c3e80671580e9000122d168,7,19781.3609999999,-4.87659682,A_5,13
12954,5c3e80671580e9000122d168,7,17918.853,-12.4005227,B_5,21
12955,5c3e80671580e9000122d168,7,18437.488,-1.520164915,A_9,8
12956,5c3e80671580e9000122d168,5,1031.29199999995,-9.787289403,B_7,7
12957,5c3e80671580e9000122d168,5,140.625,-6.168933858,B_7,8
12958,5c3e80671580e9000122d168,5,62.5,-2.072454832,B_1,12
12959,5c3e80671580e9000122d168,7,64812.49,-5.052638784,A_9,29
12960,5c3e80671580e9000122d168,7,15078.0979999999,-18.49240868,B_3,2
12961,5c3e80671580e9000122d168,8,13374.5109999998,-0.50351453,B_9,17
12962,5c3e80671580e9000122d168,7,14669.7309999999,-4.018070228,B_6,13
12963,5c3e80671580e9000122d168,8,15554.087,-12.47410887,B_5,13
12964,5c3e80671580e9000122d168,7,13328.0909999998,-4.344055274,B_4,35
12965,5c3e80671580e9000122d168,7,19073.2450000001,-3.418515205,B_4,32
12966,5c3e80671580e9000122d168,7,14117.5119999998,-5.151937487,B_6,17
12967,5c3e80671580e9000122d168,7,13779.7859999999,-2.668496294,A_4,2
12968,5c3e80671580e9000122d168,7,13937.545,-14.02163075,B_8,24
12969,5c3e80671580e9000122d168,8,9812.51799999992,-1.816719176,B_4,29
12970,5c3e80671580e9000122d168,7,27890.5339999999,-4.281484105,A_5,9
12971,5c3e80671580e9000122d168,7,14640.6100000001,-10.41927112,A_6,7
12972,5c3e80671580e9000122d168,7,16140.6319999998,-5.499897554,A_9,24
12973,5c3e80671580e9000122d168,7,14140.3219999999,-2.440604258,A_2,1
12974,5c3e80671580e9000122d168,7,13359.3669999999,-2.765758945,A_9,1
12975,5c3e80671580e9000122d168,7,15151.72,-5.011763865,B_5,14
12976,5c3e80671580e9000122d168,7,18531.1169999999,-4.082404483,A_9,22
12977,5c3e80671580e9000122d168,7,13687.5710000001,-5.158912459,A_8,23
12978,5c3e80671580e9000122d168,7,16312.4969999998,-4.841539236,A_9,20
12979,5c3e80671580e9000122d168,7,15812.5439999999,-1.944042719,A_8,11
12980,5c3e80671580e9000122d168,6,14218.7620000001,-8.94925643,B_4,14
12981,5c3e80671580e9000122d168,6,14296.8749999998,-5.277533722,B_1,16
12982,5c3e80671580e9000122d168,6,15703.1189999999,-17.32696929,B_5,11
12983,5c3e80671580e9000122d168,7,14572.668,-6.32460102,A_5,14
12984,5c3e80671580e9000122d168,7,18700.153,-9.051262838,A_8,6
12985,5c3e80671580e9000122d168,7,14823.3049999999,-10.36638303,B_8,15
12986,5c3e80671580e9000122d168,7,14716.0669999999,-8.975794897,B_3,5
12987,5c3e80671580e9000122d168,7,19091.6879999998,-7.242683407,B_1,5
12988,5c3e80671580e9000122d168,7,15591.393,-6.8355978,B_8,13
12989,5c3e80671580e9000122d168,7,17951.558,-9.475295261,B_9,12
